PSR_ID,lat,lon,area_km2,n_overview_px,mean_slope_deg,mean_roughness_rms_m,mean_illumination_fraction,mean_hazard_score
SP_851120_3049850,-85.112,304.985,8.654,53,8.009645448359196,78.43038696216773,0.0,0.47984978614243745
SP_849040_3196480,-84.904,319.648,19.544,115,8.047072158305275,79.05158274973829,0.0,0.4807627398301771
SP_867600_2959220,-86.76,295.922,5.71,34,7.770310001436373,82.66891749196706,0.0,0.48125930653349397
SP_847550_1500770,-84.754,150.083,73.426,448,7.9294328152582425,80.93174123221058,0.0,0.4812762063295595
SP_847720_1650130,-84.772,165.013,11.596,74,8.175506616277204,80.36230483738778,0.0,0.48317098190149016
SP_880260_0452790,-88.026,45.279,1075.518,6541,8.042193294640061,82.04898916292483,0.0,0.4833609662122974
SP_848000_2061800,-84.8,206.179,20.693,129,8.086607576139196,83.79844501094449,0.0,0.48533789311958303
SP_874430_1188390,-87.443,118.839,61.506,374,8.078222709167019,85.21640512999336,0.0,0.48650781156115286
SP_851970_2671550,-85.197,267.152,20.714,133,8.174322092554661,84.27599677482729,0.0,0.486613990450701
SP_846940_1753570,-84.694,175.355,30.611,189,8.275019524913386,83.5132685533357,0.0,0.4869218016700599
SP_836770_1968510,-83.677,196.851,5.134,28,8.652635824767225,82.57105653274675,0.0,0.489769105185904
SP_845570_2543880,-84.557,254.388,9.979,55,8.452996377891877,84.99726330617446,0.0,0.4899656620532245
SP_885720_3307300,-88.572,330.73,9.504,60,8.654364971405764,83.51291258118796,0.0,0.49061731185537205
SP_855490_2096710,-85.549,209.672,13.979,84,8.485955060282619,86.13114535858492,0.0,0.4912876247741091
SP_839010_2787150,-83.901,278.715,5.27,31,8.390384150846101,88.86546476445851,0.0,0.49277004921439177
SP_831940_0871580,-83.194,87.158,5.299,32,8.432404070741912,90.10744104347776,0.0,0.4942757051939851
SP_845510_0602900,-84.552,60.281,183.107,1113,8.660567984996929,87.63620741733494,0.0,0.49431730738109203
SP_874930_3578760,-87.493,357.877,1017.976,6206,8.787557691948008,89.47148488109994,0.0,0.4971744898282078
SP_836660_0840100,-83.666,84.011,45.785,280,8.94519653398367,89.887489323464,0.0,0.4990775076051455
SP_843560_1239210,-84.356,123.921,35.881,220,8.961762722542918,90.53725241559395,0.0,0.4998124407087682
SP_836970_1935950,-83.697,193.595,7.805,47,9.072206065462773,91.46139838750102,0.0,0.5017041777795073
SP_847790_3176240,-84.779,317.624,9.659,58,9.309333155510382,89.87515290408112,0.0,0.5026142688172958
SP_852830_2061020,-85.282,206.103,16.009,94,9.096325791902505,93.59071732754144,0.0,0.5038186808891889
SP_835620_2995530,-83.562,299.553,10.138,65,9.35116720711739,92.14918550637577,0.0,0.5050290924138126
SP_893260_0196510,-89.326,19.651,7.823,47,9.703623096555123,89.23484118392508,0.0,0.5058904997723169
SP_845100_3325830,-84.51,332.583,6.192,42,9.317621588324442,93.55173507694542,0.0,0.5059402761951203
SP_843960_2077750,-84.396,207.775,72.346,438,9.214079573149872,96.4003376200277,0.0,0.5074459168285171
SP_835240_0910150,-83.524,91.015,439.222,2664,9.311631322431678,95.46068080383776,0.0,0.5075669089601157
