Latitude(deg.),Longitude(deg.),Slant_Range(m),Incidence_Angle(deg.)
-83.628258,79.921936,110684.812705,21.742053
-83.626322,79.672638,110986.355452,22.174960
-83.624177,79.411995,111288.098903,22.629695
-83.622117,79.176770,111590.453329,23.033031
-83.620313,78.982390,111893.919289,23.354004
-83.617898,78.729828,112195.994623,23.790611
-83.615368,78.477924,112497.778762,24.225468
-83.612161,78.172041,112798.608810,24.768221
-83.608412,77.833233,113098.891700,25.377392
-83.628799,79.921108,110684.803125,21.743040
-83.626865,79.672050,110986.334721,22.175429
-83.624723,79.411797,111288.081127,22.629347
-83.622654,79.175438,111590.405317,23.034907
-83.620850,78.981228,111893.901698,23.355504
-83.618440,78.729211,112195.984560,23.790981
-83.615907,78.476986,112497.910440,24.226406
-83.612725,78.173579,112798.779850,24.764138
-83.608954,77.832614,113098.904581,25.377612
-83.629338,79.920041,110684.783915,21.744503
-83.627405,79.671181,110986.513550,22.176419
-83.625269,79.411713,111288.099429,22.628762
-83.623187,79.173849,111590.629553,23.037237
-83.621388,78.980163,111893.870858,23.356814
-83.618982,78.728614,112195.971941,23.791312
-83.616448,78.476283,112497.868469,24.226912
-83.613282,78.174442,112798.753608,24.761453
-83.609503,77.832645,113098.706937,25.376575
-83.629877,79.918905,110684.763629,21.746105
-83.627947,79.670477,110986.483242,22.177122
-83.625816,79.411643,111288.147199,22.628145
-83.623723,79.172409,111590.601718,23.039325
-83.621921,78.978483,111893.781205,23.359360
-83.619524,78.727999,112195.963857,23.791676
-83.616989,78.475609,112497.822201,24.227362
-83.613845,78.175869,112798.743914,24.757635
-83.610065,77.833870,113098.876104,25.373049
-83.630414,79.917543,110684.741168,21.748153
-83.628488,79.669590,110986.465846,22.178184
-83.626362,79.411512,111288.226714,22.627642
-83.624258,79.170934,111590.566409,23.041481
-83.622453,78.976761,111893.697689,23.361988
-83.620066,78.727406,112195.956851,23.791997
-83.617528,78.474690,112497.899362,24.228273
-83.614409,78.177431,112798.890805,24.753512
-83.610636,77.835970,113098.868981,25.367808
-83.630951,79.916024,110684.709888,21.750517
-83.629028,79.668726,110986.457498,22.179201
-83.626907,79.411271,111288.281232,22.627361
-83.624792,79.169419,111590.531276,23.043720
-83.622984,78.974854,111893.651620,23.364976
-83.620609,78.726851,112195.951043,23.792241
-83.618069,78.473972,112497.805324,24.228820
-83.614977,78.179317,112798.890922,24.748775
-83.611205,77.837807,113098.907642,25.363084
-83.631484,79.914139,110684.670159,21.753606
-83.629569,79.667900,110986.458095,22.180140
-83.627452,79.410974,111288.330383,22.627195
-83.625327,79.167867,111590.516791,23.046025
-83.623515,78.973000,111893.621159,23.367855
-83.621152,78.726308,112195.945996,23.792460
-83.618618,78.474074,112497.856571,24.227697
-83.615545,78.181254,112798.931474,24.743925
-83.611782,77.840375,113099.052888,25.356867
-83.632020,79.912545,110684.652238,21.756115
-83.630110,79.667030,110986.466711,22.181165
-83.627998,79.410783,111288.146300,22.626867
-83.625861,79.166291,111590.516590,23.048375
-83.624045,78.971014,111893.802551,23.370951
-83.621694,78.725776,112195.942780,23.792658
-83.619172,78.474718,112497.796770,24.225516
-83.616112,78.183131,112798.951256,24.739202
-83.612352,77.842418,113099.065436,25.351740
-83.632558,79.911207,110684.633579,21.758114
-83.630651,79.666320,110986.275146,22.181911
-83.628542,79.410384,111288.155613,22.626911
-83.626396,79.164877,111590.250599,23.050460
-83.624578,78.969404,111893.763456,23.373345
-83.622237,78.725258,112195.940830,23.792826
-83.619714,78.474075,112497.928229,24.225862
-83.616679,78.184930,112799.062791,24.734615
-83.612914,77.843583,113099.176985,25.348353
-83.633094,79.909731,110684.608142,21.760389
-83.631192,79.665509,110986.314993,22.182811
-83.629087,79.410019,111288.157475,22.626889
-83.626932,79.163478,111590.248674,23.052456
-83.625113,78.967930,111893.727905,23.375467
-83.622780,78.724750,112195.939023,23.792974
-83.620256,78.473499,112497.886138,24.226114
-83.617254,78.187555,112799.061632,24.728401
-83.613470,77.844298,113099.248287,25.345878
-83.633631,79.908306,110684.589153,21.762560
-83.631734,79.664730,110986.339489,22.183649
-83.629631,79.409734,111288.177390,22.626706
-83.627467,79.162083,111590.231186,23.054448
-83.625645,78.966197,111893.665145,23.378109
-83.623324,78.724275,112195.941118,23.793057
-83.620809,78.474072,112497.912789,24.224055
-83.617825,78.189727,112799.193541,24.723066
-83.614020,77.844450,113099.209327,25.344563
-83.634171,79.907292,110684.575508,21.763913
-83.632273,79.663730,110986.366381,22.184928
-83.630179,79.409829,111288.214946,22.625761
-83.628003,79.160700,111590.195692,23.056420
-83.626176,78.964292,111893.567771,23.381102
-83.623867,78.723807,112195.945163,23.793125
-83.621364,78.474758,112497.903008,24.221779
-83.618393,78.191689,112799.299435,24.718157
-83.614569,77.844485,113099.127897,25.343492
-83.634711,79.906239,110684.558994,21.765344
-83.632812,79.662652,110986.379285,22.186363
-83.630727,79.409833,111288.217990,22.625005
-83.628537,79.159135,111590.415110,23.058699
-83.626693,78.960931,111893.438600,23.387000
-83.624411,78.723378,112195.951084,23.793114
-83.621922,78.475794,112497.892801,24.218804
-83.618961,78.193622,112799.374039,24.713313
-83.615122,77.844950,113099.216262,25.341517
-83.635250,79.905137,110684.543923,21.766872
-83.633349,79.661261,110986.325128,22.188434
-83.631273,79.409727,111288.191388,22.624474
-83.629072,79.157696,111590.383810,23.060780
-83.627217,78.958254,111893.349865,23.391527
-83.624955,78.722961,112195.955041,23.793079
-83.622482,78.477018,112498.043321,24.215418
-83.619531,78.195788,112799.359137,24.708025
-83.615686,77.846302,113099.157770,25.337796
-83.635790,79.904201,110684.535318,21.768069
-83.633886,79.659976,110986.266352,22.190293
-83.631822,79.409896,111288.180385,22.623391
-83.629607,79.156186,111590.342032,23.063003
-83.627749,78.956400,111893.362199,23.394392
-83.625499,78.722577,112195.959414,23.792978
-83.623052,78.479279,112498.055983,24.209994
-83.620095,78.197274,112799.489168,24.704065
-83.616250,77.847746,113099.213117,25.333865
-83.636331,79.903412,110684.527050,21.768973
-83.634425,79.658837,110986.176736,22.191871
-83.632371,79.410195,111288.373130,22.622009
-83.630141,79.154642,111590.301254,23.065295
-83.628283,78.954962,111893.387211,23.396425
-83.626043,78.722210,112195.965276,23.792843
-83.623618,78.481202,112498.070556,24.205244
-83.620653,78.198253,112799.466489,24.701156
-83.616813,77.849085,113099.381145,25.330118
-83.636874,79.902734,110684.522276,21.769657
-83.634970,79.658515,110986.242596,22.191790
-83.632929,79.411466,111288.227096,22.618766
-83.630675,79.153005,111590.259355,23.067771
-83.628820,78.953744,111893.393495,23.398024
-83.626587,78.721864,112195.974679,23.792666
-83.624178,78.482390,112498.183128,24.201940
-83.621212,78.199269,112799.448922,24.698170
-83.617371,77.849930,113099.295504,25.327423
-83.637416,79.902090,110684.517014,21.770273
-83.635517,79.658622,110986.339911,22.190853
-83.633486,79.412793,111288.399102,22.615343
-83.631209,79.151417,111590.238189,23.070145
-83.629358,78.952674,111893.418222,23.399323
-83.627134,78.721722,112195.768397,23.792130
-83.624737,78.483562,112498.167486,24.198700
-83.621766,78.199897,112799.467860,24.695955
-83.617930,77.850929,113099.412072,25.324372
-83.637960,79.901621,110684.517058,21.770542
-83.636070,79.659275,110986.221099,22.188877
-83.634039,79.413515,111288.332577,22.613174
-83.631745,79.150120,111590.207750,23.071942
-83.629897,78.951655,111893.444780,23.400521
-83.627679,78.721411,112195.787540,23.791879
-83.625290,78.484063,112498.279192,24.196767
-83.622324,78.200805,112799.493856,24.693176
-83.618498,77.852693,113099.457773,25.319802
-83.638504,79.901203,110684.517393,21.770706
-83.636620,79.659654,110986.397255,22.187383
-83.634593,79.414280,111288.425408,22.610887
-83.632282,79.148841,111590.171445,23.073702
-83.630439,78.951020,111893.291797,23.400992
-83.628224,78.721089,112195.798037,23.791653
-83.625844,78.484641,112498.256238,24.194713
-83.622883,78.201920,112799.623058,24.689960
-83.619063,77.854225,113099.550009,25.315687
-83.639048,79.900849,110684.519184,21.770744
-83.637164,79.659271,110986.402240,22.187437
-83.635157,79.416447,111288.529185,22.605812
-83.632819,79.147608,111590.117291,23.075376
-83.630980,78.950276,111893.369228,23.401630
-83.628768,78.720769,112195.805139,23.791423
-83.626393,78.484835,112498.331375,24.193404
-83.623439,78.202679,112799.682704,24.687474
-83.619621,77.855091,113099.443930,25.312957
-83.639593,79.900544,110684.522603,21.770685
-83.637707,79.658765,110986.391595,22.187738
-83.635723,79.418831,111288.565181,22.600322
-83.633357,79.146506,111590.071561,23.076785
-83.631523,78.949771,111893.423521,23.401797
-83.629314,78.720537,112195.827132,23.791016
-83.626941,78.484838,112498.362026,24.192483
-83.623993,78.203273,112799.731727,24.685319
-83.620184,77.856407,113099.573923,25.309267
-83.640138,79.900338,110684.528224,21.770430
-83.638246,79.657697,110986.341049,22.189164
-83.636281,79.420079,111288.610255,22.597086
-83.633896,79.145502,111590.023008,23.078000
-83.632066,78.949282,111893.476249,23.401932
-83.629859,78.720309,112195.846769,23.790600
-83.627489,78.484791,112498.352954,24.191673
-83.624547,78.203835,112799.778418,24.683229
-83.620755,77.858536,113099.592571,25.303975
-83.640683,79.900018,110684.527669,21.770400
-83.638784,79.656445,110986.241143,22.190965
-83.636837,79.421291,111288.668390,22.593921
-83.634438,79.144809,111590.036157,23.078583
-83.632611,78.948956,111893.281099,23.401798
-83.630405,78.720111,112195.863266,23.790125
-83.628035,78.484622,112498.337332,24.191108
-83.625100,78.204329,112799.781795,24.681286
-83.621328,77.860798,113099.668189,25.298405
-83.641226,79.899503,110684.524651,21.770758
-83.639317,79.654612,110986.361264,22.193873
-83.637389,79.421882,111288.712261,22.591990
-83.634980,79.144189,111590.057906,23.079019
-83.633155,78.948490,111893.353102,23.401883
-83.630951,78.719904,112195.868497,23.789668
-83.628581,78.484445,112498.363764,24.190548
-83.625658,78.205232,112799.765649,24.678529
-83.621897,77.862621,113099.672653,25.293731
-83.641771,79.899095,110684.526393,21.770903
-83.639851,79.652849,110986.225103,22.196695
-83.637941,79.422402,111288.740746,22.590206
-83.635520,79.143397,111590.066558,23.079800
-83.633698,78.948024,111893.422932,23.401967
-83.631497,78.719693,112195.864804,23.789224
-83.629133,78.484827,112498.420983,24.188866
-83.626218,78.206412,112799.770510,24.675215
-83.622459,77.863841,113099.742038,25.290253
-83.642315,79.898760,110684.528346,21.770903
-83.640383,79.650827,110986.303014,22.199986
-83.638491,79.422790,111288.755600,22.588688
-83.636060,79.142519,111590.056313,23.080754
-83.634243,78.947683,111893.496419,23.401804
-83.632044,78.719589,112195.881572,23.788562
-83.629686,78.485393,112498.355121,24.186848
-83.626771,78.206919,112799.877548,24.673223
-83.623017,77.864789,113099.874894,25.287304
-83.642861,79.898644,110684.537804,21.770469
-83.640924,79.650020,110986.072706,22.200929
-83.639041,79.423151,111288.702961,22.587238
-83.636597,79.141285,111590.020999,23.082423
-83.634787,78.947323,111893.551287,23.401680
-83.632592,78.719610,112195.906094,23.787648
-83.630234,78.485400,112498.444710,24.185907
-83.627328,78.207762,112799.881404,24.670582
-83.623583,77.866337,113099.908649,25.283178
-83.643408,79.898607,110684.547233,21.769876
-83.641465,79.649207,110986.072114,22.201837
-83.639591,79.423525,111288.655957,22.585760
-83.637133,79.139931,111589.974731,23.084333
-83.635330,78.946832,111893.571361,23.401827
-83.633139,78.719609,112195.927688,23.786780
-83.630779,78.485084,112498.417247,24.185636
-83.627879,78.208009,112799.904389,24.669130
-83.624151,77.868196,113099.957610,25.278423
-83.643955,79.898567,110684.556042,21.769289
-83.642006,79.648418,110986.060735,22.202697
-83.640138,79.423484,111288.819261,22.585060
-83.637668,79.138389,111589.943697,23.086612
-83.635873,78.946276,111893.580826,23.402102
-83.633687,78.719595,112195.949206,23.785939
-83.631320,78.484330,112498.308965,24.186258
-83.628429,78.208240,112799.878190,24.667720
-83.624727,77.870658,113099.962649,25.272473
-83.644501,79.898533,110684.564561,21.768690
-83.642547,79.647614,110986.056926,22.203587
-83.640684,79.423372,111288.824345,22.584537
-83.638201,79.136701,111589.874775,23.089190
-83.636414,78.945531,111893.598479,23.402754
-83.634234,78.719578,112195.993963,23.785097
-83.631859,78.483414,112498.429705,24.187150
-83.628980,78.208473,112799.849574,24.666307
-83.625298,77.872786,113100.088048,25.267165
-83.645048,79.898450,110684.572338,21.768189
-83.643088,79.646738,110986.090260,22.204611
-83.641230,79.423176,111288.823058,22.584181
-83.638731,79.134710,111590.024958,23.092321
-83.636953,78.944567,111893.593474,23.403846
-83.634782,78.719517,112196.047113,23.784340
-83.632400,78.482736,112498.376924,24.187607
-83.629528,78.208445,112799.954875,24.665383
-83.625872,77.875113,113100.078387,25.261490
-83.645594,79.898356,110684.579353,21.767709
-83.643628,79.645901,110986.100258,22.205561
-83.641775,79.422933,111288.820564,22.583919
-83.639264,79.132964,111589.945892,23.095015
-83.637489,78.943316,111893.589384,23.405508
-83.635328,78.719322,112196.085271,23.783854
-83.632942,78.482130,112498.344003,24.187915
-83.630077,78.208563,112800.013989,24.664179
-83.626442,77.877082,113100.165890,25.256511
-83.646140,79.898224,110684.586095,21.767306
-83.644170,79.645152,110986.033350,22.206354
-83.642321,79.422768,111288.799346,22.583506
-83.639797,79.131307,111589.883554,23.097527
-83.638027,78.942228,111893.560318,23.406850
-83.635873,78.719117,112196.127129,23.783387
-83.633484,78.481538,112498.328835,24.188191
-83.630623,78.208374,112800.008638,24.663604
-83.627012,77.879105,113100.230829,25.251431
-83.646684,79.897764,110684.577569,21.767555
-83.644711,79.644358,110986.211851,22.207185
-83.642868,79.422654,111288.788854,22.582988
-83.640338,79.130554,111589.929871,23.098219
-83.638566,78.941235,111893.491805,23.408012
-83.636422,78.719200,112196.157975,23.782347
-83.634025,78.480792,112498.321646,24.188772
-83.631168,78.208059,112799.967715,24.663286
-83.627583,77.881171,113100.259076,25.246274
-83.647225,79.896949,110684.567120,21.768509
-83.645254,79.643875,110986.123775,22.207454
-83.643414,79.422502,111288.817443,22.582540
-83.640883,79.130274,111589.810418,23.098006
-83.639106,78.940363,111893.438782,23.408930
-83.636972,78.719458,112195.980127,23.781008
-83.634565,78.480046,112498.328646,24.189349
-83.631723,78.208685,112800.033264,24.661067
-83.628147,77.882624,113100.412344,25.242314
-83.647766,79.896110,110684.557234,21.769508
-83.645800,79.643735,110986.102141,22.207029
-83.643959,79.422291,111288.857792,22.582204
-83.641431,79.130336,111590.047990,23.097034
-83.639646,78.939536,111893.387868,23.409756
-83.637521,78.719593,112196.061863,23.779854
-83.635108,78.479532,112498.328790,24.189467
-83.632282,78.209768,112799.965831,24.657967
-83.628715,77.884367,113100.356962,25.237826
-83.648307,79.895262,110684.547389,21.770526
-83.646346,79.643602,110986.150594,22.206574
-83.644504,79.421922,111288.885691,22.582186
-83.641978,79.130216,111590.000861,23.096487
-83.640189,78.939043,111893.308157,23.409926
-83.638069,78.719636,112196.126819,23.778889
-83.635651,78.479039,112498.328474,24.189541
-83.632835,78.210227,112800.045661,24.656078
-83.629284,77.886291,113100.510096,25.232926
-83.648847,79.894342,110684.535001,21.771685
-83.646891,79.643246,110986.162141,22.206569
-83.645046,79.421332,111288.882078,22.582611
-83.642523,79.129869,111589.781452,23.096429
-83.640733,78.938662,111893.244726,23.409870
-83.638616,78.719582,112196.184152,23.778118
-83.636195,78.478590,112498.334407,24.189526
-83.633386,78.210527,112800.127333,24.654506
-83.629852,77.888157,113100.458968,25.228192
-83.649388,79.893441,110684.525390,21.772807
-83.647435,79.642868,110986.170050,22.206610
-83.645586,79.420452,111288.874028,22.583612
-83.643070,79.129865,111590.221904,23.095543
-83.641279,78.938485,111893.207719,23.409401
-83.639161,78.719282,112196.197213,23.777846
-83.636739,78.478185,112498.343438,24.189424
-83.633932,78.210315,112800.158247,24.653967
-83.630421,77.889990,113100.539911,25.223492
-83.649930,79.892741,110684.519426,21.773531
-83.647979,79.642422,110986.209376,22.206777
-83.646126,79.419494,111288.856268,22.584771
-83.643618,79.129902,111590.255891,23.094668
-83.641824,78.938130,111893.185016,23.409284
-83.639705,78.718838,112196.194143,23.777865
